date,location,new_cases,new_deaths,total_cases,total_deaths,countryid,hundred_cases,day,total_today,date_today,day_today
02/04/2020,Ecuador,456,41,2758,120,57,1,16,7161,22016,25
03/04/2020,Ecuador,405,0,3163,120,57,1,17,7161,22016,25
04/04/2020,Ecuador,205,25,3368,145,57,1,18,7161,22016,25
05/04/2020,Ecuador,97,27,3465,172,57,1,19,7161,22016,25
06/04/2020,Ecuador,181,8,3646,180,57,1,20,7161,22016,25
07/04/2020,Ecuador,101,11,3747,191,57,1,21,7161,22016,25
08/04/2020,Ecuador,248,29,3995,220,57,1,22,7161,22016,25
09/04/2020,Ecuador,455,22,4450,242,57,1,23,7161,22016,25
10/04/2020,Ecuador,515,30,4965,272,57,1,24,7161,22016,25
11/04/2020,Ecuador,2196,25,7161,297,57,1,25,7161,22016,25
16/03/2020,Egypt,17,0,110,2,58,1,1,1794,22016,27
17/03/2020,Egypt,16,0,126,2,58,1,2,1794,22016,27
18/03/2020,Egypt,40,2,166,4,58,1,3,1794,22016,27
19/03/2020,Egypt,30,2,196,6,58,1,4,1794,22016,27
20/03/2020,Egypt,14,0,210,6,58,1,5,1794,22016,27
21/03/2020,Egypt,46,1,256,7,58,1,6,1794,22016,27
22/03/2020,Egypt,29,1,285,8,58,1,7,1794,22016,27
23/03/2020,Egypt,9,2,294,10,58,1,8,1794,22016,27
24/03/2020,Egypt,33,4,327,14,58,1,9,1794,22016,27
25/03/2020,Egypt,39,5,366,19,58,1,10,1794,22016,27
26/03/2020,Egypt,76,2,442,21,58,1,11,1794,22016,27
27/03/2020,Egypt,14,0,456,21,58,1,12,1794,22016,27
28/03/2020,Egypt,39,3,495,24,58,1,13,1794,22016,27
29/03/2020,Egypt,41,6,536,30,58,1,14,1794,22016,27
30/03/2020,Egypt,40,6,576,36,58,1,15,1794,22016,27
31/03/2020,Egypt,33,4,609,40,58,1,16,1794,22016,27
01/04/2020,Egypt,47,1,656,41,58,1,17,1794,22016,27
02/04/2020,Egypt,54,5,710,46,58,1,18,1794,22016,27
03/04/2020,Egypt,69,6,779,52,58,1,19,1794,22016,27
04/04/2020,Egypt,0,0,779,52,58,1,20,1794,22016,27
05/04/2020,Egypt,206,14,985,66,58,1,21,1794,22016,27
06/04/2020,Egypt,85,5,1070,71,58,1,22,1794,22016,27
07/04/2020,Egypt,3,7,1073,78,58,1,23,1794,22016,27
08/04/2020,Egypt,249,7,1322,85,58,1,24,1794,22016,27
09/04/2020,Egypt,238,18,1560,103,58,1,25,1794,22016,27
10/04/2020,Egypt,139,15,1699,118,58,1,26,1794,22016,27
11/04/2020,Egypt,95,17,1794,135,58,1,27,1794,22016,27
09/04/2020,El Salvador,25,1,103,5,59,1,1,118,22016,3
10/04/2020,El Salvador,14,1,117,6,59,1,2,118,22016,3
11/04/2020,El Salvador,1,0,118,6,59,1,3,118,22016,3
15/03/2020,Estonia,36,0,115,0,62,1,1,1258,22016,28
16/03/2020,Estonia,56,0,171,0,62,1,2,1258,22016,28
17/03/2020,Estonia,34,0,205,0,62,1,3,1258,22016,28
18/03/2020,Estonia,20,0,225,0,62,1,4,1258,22016,28
19/03/2020,Estonia,33,0,258,0,62,1,5,1258,22016,28
20/03/2020,Estonia,9,0,267,0,62,1,6,1258,22016,28
21/03/2020,Estonia,16,0,283,0,62,1,7,1258,22016,28
22/03/2020,Estonia,23,0,306,0,62,1,8,1258,22016,28
23/03/2020,Estonia,20,0,326,0,62,1,9,1258,22016,28
24/03/2020,Estonia,26,0,352,0,62,1,10,1258,22016,28
25/03/2020,Estonia,17,0,369,0,62,1,11,1258,22016,28
26/03/2020,Estonia,35,1,404,1,62,1,12,1258,22016,28
27/03/2020,Estonia,134,0,538,1,62,1,13,1258,22016,28
28/03/2020,Estonia,37,0,575,1,62,1,14,1258,22016,28
29/03/2020,Estonia,65,0,640,1,62,1,15,1258,22016,28
30/03/2020,Estonia,39,2,679,3,62,1,16,1258,22016,28
31/03/2020,Estonia,36,0,715,3,62,1,17,1258,22016,28
01/04/2020,Estonia,30,1,745,4,62,1,18,1258,22016,28
02/04/2020,Estonia,34,1,779,5,62,1,19,1258,22016,28
03/04/2020,Estonia,79,6,858,11,62,1,20,1258,22016,28
04/04/2020,Estonia,103,1,961,12,62,1,21,1258,22016,28
05/04/2020,Estonia,57,1,1018,13,62,1,22,1258,22016,28
06/04/2020,Estonia,79,2,1097,15,62,1,23,1258,22016,28
07/04/2020,Estonia,11,4,1108,19,62,1,24,1258,22016,28
08/04/2020,Estonia,41,2,1149,21,62,1,25,1258,22016,28
09/04/2020,Estonia,36,3,1185,24,62,1,26,1258,22016,28
10/04/2020,Estonia,22,0,1207,24,62,1,27,1258,22016,28
11/04/2020,Estonia,51,0,1258,24,62,1,28,1258,22016,28
23/03/2020,Faeroe Islands,23,0,115,0,64,1,1,184,22016,20
24/03/2020,Faeroe Islands,3,0,118,0,64,1,2,184,22016,20
25/03/2020,Faeroe Islands,4,0,122,0,64,1,3,184,22016,20
26/03/2020,Faeroe Islands,10,0,132,0,64,1,4,184,22016,20
27/03/2020,Faeroe Islands,8,0,140,0,64,1,5,184,22016,20
28/03/2020,Faeroe Islands,4,0,144,0,64,1,6,184,22016,20
29/03/2020,Faeroe Islands,11,0,155,0,64,1,7,184,22016,20
30/03/2020,Faeroe Islands,4,0,159,0,64,1,8,184,22016,20
31/03/2020,Faeroe Islands,9,0,168,0,64,1,9,184,22016,20
01/04/2020,Faeroe Islands,1,0,169,0,64,1,10,184,22016,20
02/04/2020,Faeroe Islands,4,0,173,0,64,1,11,184,22016,20
03/04/2020,Faeroe Islands,4,0,177,0,64,1,12,184,22016,20
04/04/2020,Faeroe Islands,2,0,179,0,64,1,13,184,22016,20
05/04/2020,Faeroe Islands,2,0,181,0,64,1,14,184,22016,20
06/04/2020,Faeroe Islands,0,0,181,0,64,1,15,184,22016,20
07/04/2020,Faeroe Islands,2,0,183,0,64,1,16,184,22016,20
08/04/2020,Faeroe Islands,1,0,184,0,64,1,17,184,22016,20
09/04/2020,Faeroe Islands,0,0,184,0,64,1,18,184,22016,20
10/04/2020,Faeroe Islands,0,0,184,0,64,1,19,184,22016,20
11/04/2020,Faeroe Islands,0,0,184,0,64,1,20,184,22016,20
13/03/2020,Finland,96,0,155,0,67,1,1,2769,22016,29
15/03/2020,Finland,55,0,210,0,67,1,2,2769,22016,29
16/03/2020,Finland,57,0,267,0,67,1,3,2769,22016,29
17/03/2020,Finland,5,0,272,0,67,1,4,2769,22016,29
18/03/2020,Finland,47,0,319,0,67,1,5,2769,22016,29
19/03/2020,Finland,50,0,369,0,67,1,6,2769,22016,29
20/03/2020,Finland,31,0,400,0,67,1,7,2769,22016,29
21/03/2020,Finland,50,0,450,0,67,1,8,2769,22016,29
22/03/2020,Finland,71,1,521,1,67,1,9,2769,22016,29
23/03/2020,Finland,105,0,626,1,67,1,10,2769,22016,29
24/03/2020,Finland,74,0,700,1,67,1,11,2769,22016,29
25/03/2020,Finland,92,0,792,1,67,1,12,2769,22016,29
26/03/2020,Finland,88,2,880,3,67,1,13,2769,22016,29
27/03/2020,Finland,78,1,958,4,67,1,14,2769,22016,29
28/03/2020,Finland,67,3,1025,7,67,1,15,2769,22016,29
29/03/2020,Finland,193,2,1218,9,67,1,16,2769,22016,29
30/03/2020,Finland,0,2,1218,11,67,1,17,2769,22016,29
31/03/2020,Finland,95,2,1313,13,67,1,18,2769,22016,29
01/04/2020,Finland,71,4,1384,17,67,1,19,2769,22016,29
02/04/2020,Finland,62,0,1446,17,67,1,20,2769,22016,29
03/04/2020,Finland,72,2,1518,19,67,1,21,2769,22016,29
04/04/2020,Finland,97,1,1615,20,67,1,22,2769,22016,29
05/04/2020,Finland,267,5,1882,25,67,1,23,2769,22016,29
06/04/2020,Finland,45,2,1927,27,67,1,24,2769,22016,29
07/04/2020,Finland,249,0,2176,27,67,1,25,2769,22016,29
08/04/2020,Finland,132,7,2308,34,67,1,26,2769,22016,29
09/04/2020,Finland,179,6,2487,40,67,1,27,2769,22016,29
10/04/2020,Finland,118,2,2605,42,67,1,28,2769,22016,29
11/04/2020,Finland,164,6,2769,48,67,1,29,2769,22016,29
01/03/2020,France,43,0,100,2,68,1,1,90676,22016,42
02/03/2020,France,30,0,130,2,68,1,2,90676,22016,42
03/03/2020,France,48,1,178,3,68,1,3,90676,22016,42
04/03/2020,France,34,1,212,4,68,1,4,90676,22016,42
05/03/2020,France,73,0,285,4,68,1,5,90676,22016,42
06/03/2020,France,138,3,423,7,68,1,6,90676,22016,42
07/03/2020,France,190,2,613,9,68,1,7,90676,22016,42
08/03/2020,France,103,1,716,10,68,1,8,90676,22016,42
09/03/2020,France,410,9,1126,19,68,1,9,90676,22016,42
10/03/2020,France,286,11,1412,30,68,1,10,90676,22016,42
11/03/2020,France,372,3,1784,33,68,1,11,90676,22016,42
12/03/2020,France,497,15,2281,48,68,1,12,90676,22016,42
13/03/2020,France,595,13,2876,61,68,1,13,90676,22016,42
14/03/2020,France,785,18,3661,79,68,1,14,90676,22016,42
15/03/2020,France,838,12,4499,91,68,1,15,90676,22016,42
16/03/2020,France,924,36,5423,127,68,1,16,90676,22016,42
17/03/2020,France,1210,21,6633,148,68,1,17,90676,22016,42
18/03/2020,France,1097,27,7730,175,68,1,18,90676,22016,42
19/03/2020,France,1404,69,9134,244,68,1,19,90676,22016,42
20/03/2020,France,1861,128,10995,372,68,1,20,90676,22016,42
21/03/2020,France,1617,78,12612,450,68,1,21,90676,22016,42
22/03/2020,France,1847,112,14459,562,68,1,22,90676,22016,42
23/03/2020,France,1559,112,16018,674,68,1,23,90676,22016,42
24/03/2020,France,3838,186,19856,860,68,1,24,90676,22016,42
25/03/2020,France,2446,240,22302,1100,68,1,25,90676,22016,42
26/03/2020,France,2931,231,25233,1331,68,1,26,90676,22016,42
27/03/2020,France,3922,365,29155,1696,68,1,27,90676,22016,42
28/03/2020,France,3809,299,32964,1995,68,1,28,90676,22016,42
29/03/2020,France,4611,319,37575,2314,68,1,29,90676,22016,42
30/03/2020,France,2599,292,40174,2606,68,1,30,90676,22016,42
31/03/2020,France,4376,418,44550,3024,68,1,31,90676,22016,42
01/04/2020,France,7578,499,52128,3523,68,1,32,90676,22016,42
02/04/2020,France,4861,509,56989,4032,68,1,33,90676,22016,42
03/04/2020,France,2116,471,59105,4503,68,1,34,90676,22016,42
04/04/2020,France,5233,2004,64338,6507,68,1,35,90676,22016,42
05/04/2020,France,4267,1053,68605,7560,68,1,36,90676,22016,42
06/04/2020,France,1873,518,70478,8078,68,1,37,90676,22016,42
07/04/2020,France,3912,833,74390,8911,68,1,38,90676,22016,42
08/04/2020,France,3777,1417,78167,10328,68,1,39,90676,22016,42
09/04/2020,France,3881,541,82048,10869,68,1,40,90676,22016,42
10/04/2020,France,4286,1341,86334,12210,68,1,41,90676,22016,42
11/04/2020,France,4342,987,90676,13197,68,1,42,90676,22016,42
01/04/2020,Georgia,12,0,110,0,72,1,1,234,22016,11
02/04/2020,Georgia,5,0,115,0,72,1,2,234,22016,11
03/04/2020,Georgia,6,0,121,0,72,1,3,234,22016,11
04/04/2020,Georgia,27,0,148,0,72,1,4,234,22016,11
05/04/2020,Georgia,9,0,157,0,72,1,5,234,22016,11
06/04/2020,Georgia,17,2,174,2,72,1,6,234,22016,11
07/04/2020,Georgia,14,0,188,2,72,1,7,234,22016,11
08/04/2020,Georgia,8,1,196,3,72,1,8,234,22016,11
09/04/2020,Georgia,15,0,211,3,72,1,9,234,22016,11
10/04/2020,Georgia,7,0,218,3,72,1,10,234,22016,11
11/04/2020,Georgia,16,0,234,3,72,1,11,234,22016,11
01/03/2020,Germany,54,0,111,0,73,1,1,117658,22016,42
02/03/2020,Germany,18,0,129,0,73,1,2,117658,22016,42
03/03/2020,Germany,28,0,157,0,73,1,3,117658,22016,42
04/03/2020,Germany,39,0,196,0,73,1,4,117658,22016,42
05/03/2020,Germany,66,0,262,0,73,1,5,117658,22016,42
06/03/2020,Germany,138,0,400,0,73,1,6,117658,22016,42
07/03/2020,Germany,284,0,684,0,73,1,7,117658,22016,42
08/03/2020,Germany,163,0,847,0,73,1,8,117658,22016,42
09/03/2020,Germany,55,0,902,0,73,1,9,117658,22016,42
10/03/2020,Germany,237,2,1139,2,73,1,10,117658,22016,42
11/03/2020,Germany,157,0,1296,2,73,1,11,117658,22016,42
12/03/2020,Germany,271,1,1567,3,73,1,12,117658,22016,42
13/03/2020,Germany,802,2,2369,5,73,1,13,117658,22016,42
14/03/2020,Germany,693,0,3062,5,73,1,14,117658,22016,42
15/03/2020,Germany,733,3,3795,8,73,1,15,117658,22016,42
16/03/2020,Germany,1043,4,4838,12,73,1,16,117658,22016,42
17/03/2020,Germany,1174,1,6012,13,73,1,17,117658,22016,42
18/03/2020,Germany,1144,0,7156,13,73,1,18,117658,22016,42
19/03/2020,Germany,1042,0,8198,13,73,1,19,117658,22016,42
20/03/2020,Germany,5940,30,14138,43,73,1,20,117658,22016,42
21/03/2020,Germany,4049,2,18187,45,73,1,21,117658,22016,42
22/03/2020,Germany,3276,22,21463,67,73,1,22,117658,22016,42
23/03/2020,Germany,3311,27,24774,94,73,1,23,117658,22016,42
24/03/2020,Germany,4438,32,29212,126,73,1,24,117658,22016,42
25/03/2020,Germany,2342,23,31554,149,73,1,25,117658,22016,42
26/03/2020,Germany,4954,49,36508,198,73,1,26,117658,22016,42
27/03/2020,Germany,5780,55,42288,253,73,1,27,117658,22016,42
28/03/2020,Germany,6294,72,48582,325,73,1,28,117658,22016,42
29/03/2020,Germany,3965,64,52547,389,73,1,29,117658,22016,42
30/03/2020,Germany,4751,66,57298,455,73,1,30,117658,22016,42
31/03/2020,Germany,4615,128,61913,583,73,1,31,117658,22016,42
01/04/2020,Germany,5453,149,67366,732,73,1,32,117658,22016,42
02/04/2020,Germany,6156,140,73522,872,73,1,33,117658,22016,42
03/04/2020,Germany,6174,145,79696,1017,73,1,34,117658,22016,42
04/04/2020,Germany,6082,141,85778,1158,73,1,35,117658,22016,42
05/04/2020,Germany,5936,184,91714,1342,73,1,36,117658,22016,42
06/04/2020,Germany,3677,92,95391,1434,73,1,37,117658,22016,42
07/04/2020,Germany,3834,173,99225,1607,73,1,38,117658,22016,42
08/04/2020,Germany,4003,254,103228,1861,73,1,39,117658,22016,42
09/04/2020,Germany,4974,246,108202,2107,73,1,40,117658,22016,42
10/04/2020,Germany,5323,266,113525,2373,73,1,41,117658,22016,42
11/04/2020,Germany,4133,171,117658,2544,73,1,42,117658,22016,42
27/03/2020,Ghana,64,0,132,3,74,1,1,378,22016,16
28/03/2020,Ghana,5,0,137,3,74,1,2,378,22016,16
29/03/2020,Ghana,4,2,141,5,74,1,3,378,22016,16
30/03/2020,Ghana,11,0,152,5,74,1,4,378,22016,16
31/03/2020,Ghana,0,0,152,5,74,1,5,378,22016,16
01/04/2020,Ghana,0,0,152,5,74,1,6,378,22016,16
02/04/2020,Ghana,43,0,195,5,74,1,7,378,22016,16
03/04/2020,Ghana,9,0,204,5,74,1,8,378,22016,16
04/04/2020,Ghana,1,0,205,5,74,1,9,378,22016,16
05/04/2020,Ghana,9,0,214,5,74,1,10,378,22016,16
06/04/2020,Ghana,0,0,214,5,74,1,11,378,22016,16
07/04/2020,Ghana,73,0,287,5,74,1,12,378,22016,16
08/04/2020,Ghana,0,0,287,5,74,1,13,378,22016,16
09/04/2020,Ghana,26,1,313,6,74,1,14,378,22016,16
10/04/2020,Ghana,65,0,378,6,74,1,15,378,22016,16
11/04/2020,Ghana,0,0,378,6,74,1,16,378,22016,16
06/04/2020,Gibraltar,5,0,103,0,75,1,1,127,22016,6
07/04/2020,Gibraltar,6,0,109,0,75,1,2,127,22016,6
08/04/2020,Gibraltar,4,0,113,0,75,1,3,127,22016,6
09/04/2020,Gibraltar,7,0,120,0,75,1,4,127,22016,6
10/04/2020,Gibraltar,3,0,123,0,75,1,5,127,22016,6
11/04/2020,Gibraltar,4,0,127,0,75,1,6,127,22016,6
13/03/2020,Greece,34,0,133,1,76,1,1,2011,22016,30
14/03/2020,Greece,57,0,190,1,76,1,2,2011,22016,30
15/03/2020,Greece,38,2,228,3,76,1,3,2011,22016,30
16/03/2020,Greece,103,1,331,4,76,1,4,2011,22016,30
17/03/2020,Greece,21,0,352,4,76,1,5,2011,22016,30
18/03/2020,Greece,35,1,387,5,76,1,6,2011,22016,30
19/03/2020,Greece,31,0,418,5,76,1,7,2011,22016,30
20/03/2020,Greece,46,0,464,5,76,1,8,2011,22016,30
21/03/2020,Greece,31,3,495,8,76,1,9,2011,22016,30
22/03/2020,Greece,35,5,530,13,76,1,10,2011,22016,30
23/03/2020,Greece,94,2,624,15,76,1,11,2011,22016,30
24/03/2020,Greece,71,2,695,17,76,1,12,2011,22016,30
25/03/2020,Greece,48,3,743,20,76,1,13,2011,22016,30
26/03/2020,Greece,78,2,821,22,76,1,14,2011,22016,30
27/03/2020,Greece,71,4,892,26,76,1,15,2011,22016,30
28/03/2020,Greece,74,2,966,28,76,1,16,2011,22016,30
29/03/2020,Greece,95,4,1061,32,76,1,17,2011,22016,30
30/03/2020,Greece,95,6,1156,38,76,1,18,2011,22016,30
31/03/2020,Greece,56,5,1212,43,76,1,19,2011,22016,30
01/04/2020,Greece,102,6,1314,49,76,1,20,2011,22016,30
02/04/2020,Greece,61,1,1375,50,76,1,21,2011,22016,30
03/04/2020,Greece,139,3,1514,53,76,1,22,2011,22016,30
04/04/2020,Greece,99,6,1613,59,76,1,23,2011,22016,30
05/04/2020,Greece,60,9,1673,68,76,1,24,2011,22016,30
06/04/2020,Greece,62,5,1735,73,76,1,25,2011,22016,30
07/04/2020,Greece,20,6,1755,79,76,1,26,2011,22016,30
08/04/2020,Greece,77,2,1832,81,76,1,27,2011,22016,30
09/04/2020,Greece,52,2,1884,83,76,1,28,2011,22016,30
10/04/2020,Greece,71,3,1955,86,76,1,29,2011,22016,30
11/04/2020,Greece,56,4,2011,90,76,1,30,2011,22016,30
06/04/2020,Guam,17,0,110,4,79,1,1,130,22016,6
07/04/2020,Guam,2,0,112,4,79,1,2,130,22016,6
08/04/2020,Guam,9,0,121,4,79,1,3,130,22016,6
09/04/2020,Guam,4,0,125,4,79,1,4,130,22016,6
10/04/2020,Guam,3,0,128,4,79,1,5,130,22016,6
11/04/2020,Guam,2,0,130,4,79,1,6,130,22016,6
10/04/2020,Guatemala,39,0,126,3,80,1,1,137,22016,2
11/04/2020,Guatemala,11,0,137,3,80,1,2,137,22016,2
04/04/2020,Guernsey,23,2,114,2,81,1,1,200,22016,8
05/04/2020,Guernsey,22,0,136,2,81,1,2,200,22016,8
06/04/2020,Guernsey,18,1,154,3,81,1,3,200,22016,8
07/04/2020,Guernsey,11,1,165,4,81,1,4,200,22016,8
08/04/2020,Guernsey,1,0,166,4,81,1,5,200,22016,8
09/04/2020,Guernsey,15,1,181,5,81,1,6,200,22016,8
10/04/2020,Guernsey,10,0,191,5,81,1,7,200,22016,8
11/04/2020,Guernsey,9,1,200,6,81,1,8,200,22016,8
05/04/2020,Guinea,59,0,111,0,82,1,1,212,22016,7
06/04/2020,Guinea,10,0,121,0,82,1,2,212,22016,7
07/04/2020,Guinea,7,0,128,0,82,1,3,212,22016,7
08/04/2020,Guinea,16,0,144,0,82,1,4,212,22016,7
09/04/2020,Guinea,20,0,164,0,82,1,5,212,22016,7
10/04/2020,Guinea,30,0,194,0,82,1,6,212,22016,7
11/04/2020,Guinea,18,0,212,0,82,1,7,212,22016,7
29/03/2020,Honduras,15,1,110,2,86,1,1,392,22016,14
30/03/2020,Honduras,29,1,139,3,86,1,2,392,22016,14
31/03/2020,Honduras,2,4,141,7,86,1,3,392,22016,14
01/04/2020,Honduras,31,3,172,10,86,1,4,392,22016,14
02/04/2020,Honduras,47,4,219,14,86,1,5,392,22016,14
03/04/2020,Honduras,3,1,222,15,86,1,6,392,22016,14
04/04/2020,Honduras,42,0,264,15,86,1,7,392,22016,14
05/04/2020,Honduras,4,7,268,22,86,1,8,392,22016,14
06/04/2020,Honduras,30,0,298,22,86,1,9,392,22016,14
07/04/2020,Honduras,7,0,305,22,86,1,10,392,22016,14
08/04/2020,Honduras,7,0,312,22,86,1,11,392,22016,14
09/04/2020,Honduras,31,1,343,23,86,1,12,392,22016,14
10/04/2020,Honduras,39,0,382,23,86,1,13,392,22016,14
11/04/2020,Honduras,10,1,392,24,86,1,14,392,22016,14
21/03/2020,Hungary,18,3,103,4,87,1,1,1310,22016,22
22/03/2020,Hungary,28,0,131,4,87,1,2,1310,22016,22
23/03/2020,Hungary,36,3,167,7,87,1,3,1310,22016,22
24/03/2020,Hungary,20,1,187,8,87,1,4,1310,22016,22
25/03/2020,Hungary,39,2,226,10,87,1,5,1310,22016,22
26/03/2020,Hungary,35,0,261,10,87,1,6,1310,22016,22
27/03/2020,Hungary,39,0,300,10,87,1,7,1310,22016,22
28/03/2020,Hungary,43,1,343,11,87,1,8,1310,22016,22
29/03/2020,Hungary,65,2,408,13,87,1,9,1310,22016,22
30/03/2020,Hungary,39,2,447,15,87,1,10,1310,22016,22
31/03/2020,Hungary,45,1,492,16,87,1,11,1310,22016,22
01/04/2020,Hungary,33,4,525,20,87,1,12,1310,22016,22
02/04/2020,Hungary,60,1,585,21,87,1,13,1310,22016,22
03/04/2020,Hungary,38,5,623,26,87,1,14,1310,22016,22
04/04/2020,Hungary,55,6,678,32,87,1,15,1310,22016,22
05/04/2020,Hungary,55,2,733,34,87,1,16,1310,22016,22
06/04/2020,Hungary,11,4,744,38,87,1,17,1310,22016,22
07/04/2020,Hungary,73,9,817,47,87,1,18,1310,22016,22
08/04/2020,Hungary,78,11,895,58,87,1,19,1310,22016,22
09/04/2020,Hungary,85,8,980,66,87,1,20,1310,22016,22
10/04/2020,Hungary,210,11,1190,77,87,1,21,1310,22016,22
11/04/2020,Hungary,120,8,1310,85,87,1,22,1310,22016,22
13/03/2020,Iceland,32,0,117,0,88,1,1,1675,22016,30
14/03/2020,Iceland,0,0,117,0,88,1,2,1675,22016,30
15/03/2020,Iceland,21,0,138,0,88,1,3,1675,22016,30
16/03/2020,Iceland,40,0,178,0,88,1,4,1675,22016,30
17/03/2020,Iceland,21,0,199,0,88,1,5,1675,22016,30
18/03/2020,Iceland,48,0,247,0,88,1,6,1675,22016,30
19/03/2020,Iceland,3,0,250,0,88,1,7,1675,22016,30
20/03/2020,Iceland,80,1,330,1,88,1,8,1675,22016,30
21/03/2020,Iceland,79,0,409,1,88,1,9,1675,22016,30
22/03/2020,Iceland,64,0,473,1,88,1,10,1675,22016,30
23/03/2020,Iceland,95,0,568,1,88,1,11,1675,22016,30
24/03/2020,Iceland,20,1,588,2,88,1,12,1675,22016,30
25/03/2020,Iceland,60,0,648,2,88,1,13,1675,22016,30
26/03/2020,Iceland,89,0,737,2,88,1,14,1675,22016,30
27/03/2020,Iceland,65,0,802,2,88,1,15,1675,22016,30
28/03/2020,Iceland,88,0,890,2,88,1,16,1675,22016,30
29/03/2020,Iceland,73,0,963,2,88,1,17,1675,22016,30
30/03/2020,Iceland,57,0,1020,2,88,1,18,1675,22016,30
31/03/2020,Iceland,66,0,1086,2,88,1,19,1675,22016,30
01/04/2020,Iceland,49,0,1135,2,88,1,20,1675,22016,30
02/04/2020,Iceland,85,0,1220,2,88,1,21,1675,22016,30
03/04/2020,Iceland,99,2,1319,4,88,1,22,1675,22016,30
04/04/2020,Iceland,45,0,1364,4,88,1,23,1675,22016,30
05/04/2020,Iceland,53,0,1417,4,88,1,24,1675,22016,30
06/04/2020,Iceland,69,0,1486,4,88,1,25,1675,22016,30
07/04/2020,Iceland,76,2,1562,6,88,1,26,1675,22016,30
08/04/2020,Iceland,24,0,1586,6,88,1,27,1675,22016,30
09/04/2020,Iceland,30,0,1616,6,88,1,28,1675,22016,30
10/04/2020,Iceland,32,0,1648,6,88,1,29,1675,22016,30
11/04/2020,Iceland,27,1,1675,7,88,1,30,1675,22016,30
17/03/2020,India,32,1,125,3,89,1,1,7447,22016,26
18/03/2020,India,12,0,137,3,89,1,2,7447,22016,26
19/03/2020,India,28,0,165,3,89,1,3,7447,22016,26
20/03/2020,India,26,1,191,4,89,1,4,7447,22016,26
21/03/2020,India,40,0,231,4,89,1,5,7447,22016,26
22/03/2020,India,89,0,320,4,89,1,6,7447,22016,26
23/03/2020,India,119,3,439,7,89,1,7,7447,22016,26
24/03/2020,India,53,2,492,9,89,1,8,7447,22016,26
25/03/2020,India,70,0,562,9,89,1,9,7447,22016,26
26/03/2020,India,87,4,649,13,89,1,10,7447,22016,26
27/03/2020,India,75,4,724,17,89,1,11,7447,22016,26
28/03/2020,India,149,2,873,19,89,1,12,7447,22016,26
29/03/2020,India,106,6,979,25,89,1,13,7447,22016,26
30/03/2020,India,92,4,1071,29,89,1,14,7447,22016,26
31/03/2020,India,180,3,1251,32,89,1,15,7447,22016,26
01/04/2020,India,146,3,1397,35,89,1,16,7447,22016,26
02/04/2020,India,568,15,1965,50,89,1,17,7447,22016,26
03/04/2020,India,336,6,2301,56,89,1,18,7447,22016,26
04/04/2020,India,601,12,2902,68,89,1,19,7447,22016,26
05/04/2020,India,472,9,3374,77,89,1,20,7447,22016,26
06/04/2020,India,693,32,4067,109,89,1,21,7447,22016,26
07/04/2020,India,354,5,4421,114,89,1,22,7447,22016,26
08/04/2020,India,773,35,5194,149,89,1,23,7447,22016,26
09/04/2020,India,540,17,5734,166,89,1,24,7447,22016,26
10/04/2020,India,678,33,6412,199,89,1,25,7447,22016,26
11/04/2020,India,1035,40,7447,239,89,1,26,7447,22016,26
16/03/2020,Indonesia,21,1,117,5,90,1,1,3512,22016,27
17/03/2020,Indonesia,17,0,134,5,90,1,2,3512,22016,27
18/03/2020,Indonesia,38,0,172,5,90,1,3,3512,22016,27
19/03/2020,Indonesia,0,0,172,5,90,1,4,3512,22016,27
20/03/2020,Indonesia,55,14,227,19,90,1,5,3512,22016,27
21/03/2020,Indonesia,82,6,309,25,90,1,6,3512,22016,27
22/03/2020,Indonesia,141,13,450,38,90,1,7,3512,22016,27
23/03/2020,Indonesia,64,10,514,48,90,1,8,3512,22016,27
24/03/2020,Indonesia,65,1,579,49,90,1,9,3512,22016,27
25/03/2020,Indonesia,107,6,686,55,90,1,10,3512,22016,27
26/03/2020,Indonesia,104,3,790,58,90,1,11,3512,22016,27
27/03/2020,Indonesia,103,20,893,78,90,1,12,3512,22016,27
28/03/2020,Indonesia,153,9,1046,87,90,1,13,3512,22016,27
29/03/2020,Indonesia,109,15,1155,102,90,1,14,3512,22016,27
30/03/2020,Indonesia,130,12,1285,114,90,1,15,3512,22016,27
31/03/2020,Indonesia,129,8,1414,122,90,1,16,3512,22016,27
01/04/2020,Indonesia,114,14,1528,136,90,1,17,3512,22016,27
02/04/2020,Indonesia,149,21,1677,157,90,1,18,3512,22016,27
03/04/2020,Indonesia,113,13,1790,170,90,1,19,3512,22016,27
04/04/2020,Indonesia,196,11,1986,181,90,1,20,3512,22016,27
05/04/2020,Indonesia,106,10,2092,191,90,1,21,3512,22016,27
06/04/2020,Indonesia,181,7,2273,198,90,1,22,3512,22016,27
07/04/2020,Indonesia,218,11,2491,209,90,1,23,3512,22016,27
08/04/2020,Indonesia,247,12,2738,221,90,1,24,3512,22016,27
09/04/2020,Indonesia,218,19,2956,240,90,1,25,3512,22016,27
10/04/2020,Indonesia,337,40,3293,280,90,1,26,3512,22016,27
11/04/2020,Indonesia,219,26,3512,306,90,1,27,3512,22016,27
11/02/2020,International,65,0,135,0,91,1,1,705,21984,22
12/02/2020,International,39,0,174,0,91,1,2,705,21984,22
13/02/2020,International,0,0,174,0,91,1,3,705,21984,22
14/02/2020,International,47,0,221,0,91,1,4,705,21984,22
15/02/2020,International,0,0,221,0,91,1,5,705,21984,22
